"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"300",2007,6,6,"AA","TUL","ORD",0,8,585,NA
"301",2007,6,20,"YV","ORD","PWM",-4,1,900,NA
"302",2007,6,10,"CO","IAH","SAT",16,8,191,NA
"303",2007,6,9,"AA","MCO","LGA",28,8,950,NA
"304",2007,6,8,"NW","DTW","BDL",9,46,548,NA
"305",2007,6,29,"WN","TUL","MCI",6,1,223,NA
"306",2007,6,13,"UA","SFO","DEN",-4,11,967,NA
"307",2007,6,30,"WN","LAS","OAK",-1,-6,407,NA
"308",2007,6,23,"OO","DEN","BIL",-6,2,455,NA
"309",2007,6,13,"HA","OGG","HNL",-6,-8,100,NA
"310",2007,6,4,"XE","BFL","SAN",-11,-12,215,NA
"311",2007,6,26,"XE","LFT","IAH",3,11,201,NA
"312",2007,6,26,"AA","DFW","ONT",118,276,1188,NA
"313",2007,6,28,"UA","DEN","ORD",-6,-10,888,NA
"314",2007,6,9,"B6","JFK","PIT",76,61,340,NA
"315",2007,6,15,"OH","CVG","LEX",-5,-2,70,NA
"316",2007,6,27,"DL","CVG","DCA",53,60,411,NA
"317",2007,6,28,"FL","ATL","JAX",13,16,270,NA
"318",2007,6,28,"DL","ATL","BWI",-3,-3,576,NA
"319",2007,6,6,"CO","EWR","LAX",-3,11,2454,NA
"320",2007,6,19,"AA","LAX","MIA",-5,3,2342,NA
"321",2007,6,15,"OH","MCO","CHS",9,10,317,NA
"322",2007,6,1,"US","PBI","DCA",-5,3,857,NA
"323",2007,6,25,"B6","JFK","SJU",4,8,1597,NA
"324",2007,6,8,"UA","LAX","MCO",0,-4,2217,NA
"325",2007,6,7,"AA","DFW","MCO",6,7,984,NA
"326",2007,6,25,"OO","SLC","EKO",-6,-15,200,NA
"327",2007,6,21,"US","BOS","PHL",-1,-10,280,NA
"328",2007,6,25,"MQ","IND","ORD",12,9,177,NA
"329",2007,6,20,"US","DCA","LGA",9,17,214,NA
"330",2007,6,1,"WN","RNO","MDW",0,-21,1680,NA
"331",2007,6,20,"FL","BOS","ATL",-2,-16,946,NA
"332",2007,6,28,"US","LAS","SNA",1,19,226,NA
"333",2007,6,14,"OO","SFO","FAT",-10,-9,158,NA
"334",2007,6,6,"WN","SNA","SJC",1,4,342,NA
"335",2007,6,21,"MQ","CMI","ORD",-5,-1,135,NA
"336",2007,6,1,"UA","ORD","MSP",-2,32,334,NA
"337",2007,6,8,"XE","IAH","VPS",1,-12,528,NA
"338",2007,6,16,"NW","MSP","FAI",-7,4,2466,NA
"339",2007,6,25,"FL","ATL","LGA",10,58,761,NA
"340",2007,6,17,"AA","SEA","DFW",96,82,1660,NA
"341",2007,6,16,"XE","ORD","EWR",-9,-20,719,NA
"342",2007,6,15,"US","RIC","CLT",-2,-12,256,NA
"343",2007,6,5,"DL","ATL","MCO",-4,-11,403,NA
"344",2007,6,4,"NW","MEM","FLL",-5,2,851,NA
"345",2007,6,14,"DL","ATL","LGA",30,21,761,NA
"346",2007,6,6,"9E","AVP","DTW",-4,-11,398,NA
"347",2007,6,10,"DL","SJC","ATL",20,1,2116,NA
"348",2007,6,28,"WN","MDW","LAS",70,55,1521,NA
"349",2007,6,24,"OO","DEN","COS",-3,-11,73,NA
"350",2007,6,27,"DL","TPA","BOS",179,173,1185,NA
"351",2007,6,30,"WN","BNA","JAX",5,-3,484,NA
"352",2007,6,13,"WN","LAS","SJC",-2,-5,387,NA
"353",2007,6,26,"DL","STL","ATL",109,108,483,NA
"354",2007,6,13,"AS","FAI","ANC",10,21,261,NA
"355",2007,6,30,"AA","JFK","MIA",31,44,1090,NA
"356",2007,6,10,"US","ORD","LAS",-2,-7,1515,NA
"357",2007,6,17,"XE","EWR","BUF",75,60,282,NA
"358",2007,6,6,"EV","ATL","ILM",0,-6,377,NA
"359",2007,6,3,"WN","PDX","OAK",-4,-10,543,NA
"360",2007,6,16,"FL","PIT","MCO",5,-4,834,NA
"361",2007,6,28,"OH","CLT","CVG",20,32,335,NA
"362",2007,6,16,"US","CLT","PIT",23,7,366,NA
"363",2007,6,27,"DL","SLC","ANC",6,-11,2125,NA
"364",2007,6,21,"OO","SFO","PMD",NA,NA,316,NA
"365",2007,6,1,"DL","ATL","DFW",-1,-1,732,NA
"366",2007,6,2,"YV","ORD","ATW",-4,-7,160,NA
"367",2007,6,1,"MQ","DFW","PNS",50,50,604,NA
"368",2007,6,1,"CO","EWR","MSP",62,78,1008,NA
"369",2007,6,3,"DL","JFK","TPA",-6,-4,1005,NA
"370",2007,6,4,"WN","OAK","RNO",18,11,181,NA
"371",2007,6,9,"FL","ATL","MIA",14,4,595,NA
"372",2007,6,8,"FL","DCA","ATL",16,1,547,NA
"373",2007,6,14,"WN","LAS","PDX",6,12,762,NA
"374",2007,6,17,"FL","ATL","SWF",27,35,784,NA
"375",2007,6,27,"DL","CVG","TPA",-3,1,773,NA
"376",2007,6,2,"XE","CLE","MCI",22,8,694,NA
"377",2007,6,22,"XE","LIT","IAH",0,-5,374,NA
"378",2007,6,11,"CO","EWR","DAB",1,-10,884,NA
"379",2007,6,9,"WN","LAS","HOU",8,-16,1235,NA
"380",2007,6,20,"HA","HNL","KOA",-4,-5,163,NA
"381",2007,6,17,"AA","OMA","DFW",-4,9,583,NA
"382",2007,6,30,"MQ","DCA","BNA",96,88,562,NA
"383",2007,6,9,"MQ","PNS","DFW",-7,-14,604,NA
"384",2007,6,5,"AS","SEA","LAX",5,6,954,NA
"385",2007,6,21,"OO","ORD","DFW",-9,-7,802,NA
"386",2007,6,11,"HA","LAX","HNL",17,3,2556,NA
"387",2007,6,8,"AA","ATL","DFW",16,-3,732,NA
"388",2007,6,2,"WN","BDL","MCO",140,131,1050,NA
"389",2007,6,26,"MQ","DFW","PIT",204,191,1068,NA
"390",2007,6,8,"FL","BWI","MKE",78,121,641,NA
"391",2007,6,27,"WN","MDW","LAS",1,-3,1521,NA
"392",2007,6,24,"WN","AUS","TPA",0,-8,928,NA
"393",2007,6,29,"WN","MDW","MCO",2,1,989,NA
"394",2007,6,21,"WN","MCO","PVD",1,-12,1073,NA
"395",2007,6,24,"AA","ELP","DFW",-5,8,551,NA
"396",2007,6,21,"AA","ORD","IAH",-3,25,925,NA
"397",2007,6,1,"UA","LAX","BOS",-5,3,2611,NA
"398",2007,6,22,"OO","SNA","LAX",-1,-2,36,NA
"399",2007,6,27,"XE","ORF","EWR",-4,-12,284,NA
"400",2007,6,26,"MQ","DFW","SGF",NA,NA,364,NA
"401",2007,6,9,"F9","BNA","DEN",-4,7,1013,NA
"402",2007,6,24,"EV","MYR","ATL",25,38,317,NA
"403",2007,6,5,"YV","FSD","ORD",0,-10,462,NA
"404",2007,6,27,"AA","STL","LGA",NA,NA,887,NA
"405",2007,6,15,"WN","SEA","PHX",11,-7,1107,NA
"406",2007,6,1,"WN","DTW","MDW",165,160,229,NA
"407",2007,6,30,"WN","LAX","MCI",-5,-10,1363,NA
"408",2007,6,11,"F9","DEN","AUS",5,1,775,NA
"409",2007,6,20,"DL","DFW","SLC",-3,19,988,NA
"410",2007,6,30,"XE","ROC","EWR",-10,-19,246,NA
"411",2007,6,17,"CO","CLE","RSW",2,-11,1025,NA
"412",2007,6,10,"B6","SFO","BOS",-1,1,2704,NA
"413",2007,6,28,"AA","DFW","OMA",1,-2,583,NA
