"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"277",2008,2,25,"OO","IYK","LAX",-10,-10,123,NA
"278",2008,2,10,"US","CLT","ORF",-6,-6,290,NA
"279",2008,2,13,"OO","DAY","ORD",3,8,240,NA
"280",2008,2,18,"US","PIT","PHL",55,64,267,NA
"281",2008,2,26,"CO","SFO","IAH",7,-13,1635,NA
"282",2008,2,11,"DL","ATL","DEN",-1,-15,1199,NA
"283",2008,2,6,"OO","ATL","ORD",5,70,606,NA
"284",2008,2,15,"MQ","SYR","ORD",-6,21,607,NA
"285",2008,2,6,"WN","PVD","BWI",0,0,328,NA
"286",2008,2,6,"NW","MSP","CLE",-3,1,622,NA
"287",2008,2,28,"AA","BOS","ORD",-2,-22,867,NA
"288",2008,2,27,"WN","DEN","PHX",-5,-17,602,NA
"289",2008,2,29,"OO","SLC","DEN",-10,15,390,NA
"290",2008,2,29,"AA","LAX","JFK",0,-1,2475,NA
"291",2008,2,24,"AA","MFE","DFW",-4,-14,468,NA
"292",2008,2,6,"US","CLT","MSP",-1,-31,930,NA
"293",2008,2,16,"AA","SJU","TPA",212,208,1237,NA
"294",2008,2,22,"WN","BNA","CLE",40,30,448,NA
"295",2008,2,9,"MQ","DFW","LIT",-4,-14,304,NA
"296",2008,2,7,"EV","ISP","ATL",-6,6,795,NA
"297",2008,2,8,"DL","TPA","LGA",-8,-21,1011,NA
"298",2008,2,2,"WN","BNA","MDW",-9,-12,395,NA
"299",2008,2,20,"US","TPA","CLT",9,11,508,NA
"300",2008,2,9,"MQ","SGF","DFW",-13,-27,364,NA
"301",2008,2,29,"HA","HNL","LIH",17,15,102,NA
"302",2008,2,4,"WN","LIT","HOU",1,1,393,NA
"303",2008,2,7,"MQ","ORD","DBQ",45,58,147,NA
"304",2008,2,11,"FL","IND","TPA",-5,-6,838,NA
"305",2008,2,13,"WN","BWI","TPA",23,26,842,NA
"306",2008,2,20,"AA","MCI","ORD",-1,-11,403,NA
"307",2008,2,23,"WN","MDW","CMH",0,-11,284,NA
"308",2008,2,10,"YV","SDF","CLT",-10,-4,336,NA
"309",2008,2,9,"CO","AUS","IAH",-12,-22,140,NA
"310",2008,2,5,"9E","DTW","SAV",77,75,706,NA
"311",2008,2,7,"YV","IAH","DEN",-5,17,862,NA
"312",2008,2,25,"CO","IAH","SAN",17,28,1303,NA
"313",2008,2,12,"AA","MCO","ORD",43,70,1005,NA
"314",2008,2,28,"9E","MEM","MSN",7,7,559,NA
"315",2008,2,6,"WN","SAN","PHX",1,-7,304,NA
"316",2008,2,16,"CO","EWR","MTJ",6,25,1795,NA
"317",2008,2,27,"NW","LGA","MSP",2,-12,1020,NA
"318",2008,2,14,"NW","MEM","LGA",7,30,963,NA
"319",2008,2,23,"MQ","DFW","AMA",10,7,313,NA
"320",2008,2,21,"NW","DTW","BWI",-3,4,408,NA
"321",2008,2,29,"9E","DSM","DCA",13,-6,897,NA
"322",2008,2,27,"DL","ATL","FLL",6,11,581,NA
"323",2008,2,21,"WN","LAS","SAN",44,36,258,NA
"324",2008,2,9,"AA","DFW","IAD",-1,-18,1172,NA
"325",2008,2,18,"AA","MCO","SJU",19,13,1189,NA
"326",2008,2,17,"NW","DTW","SEA",0,-18,1927,NA
"327",2008,2,14,"OO","RAP","SLC",47,33,508,NA
"328",2008,2,18,"DL","LAX","SLC",-4,-15,590,NA
"329",2008,2,7,"OH","CVG","EWR",-2,-12,569,NA
"330",2008,2,3,"WN","FLL","MCO",-4,-10,178,NA
"331",2008,2,21,"DL","RNO","SLC",-6,-7,422,NA
"332",2008,2,19,"UA","AUS","SFO",-4,-9,1504,NA
"333",2008,2,4,"DL","CVG","PIT",12,15,256,NA
"334",2008,2,21,"XE","GSP","CLE",-7,-12,450,NA
"335",2008,2,8,"AA","DFW","OKC",-2,0,175,NA
"336",2008,2,28,"MQ","DFW","SPS",-6,-19,113,NA
"337",2008,2,12,"US","CLT","LGA",-4,-13,544,NA
"338",2008,2,16,"WN","STL","OMA",1,2,342,NA
"339",2008,2,12,"WN","MDW","LAX",249,233,1751,NA
"340",2008,2,9,"AS","DEN","SEA",-8,-16,1024,NA
"341",2008,2,25,"WN","OAK","LAS",118,109,407,NA
"342",2008,2,16,"AA","PHX","ORD",48,36,1440,NA
"343",2008,2,18,"WN","MDW","MCO",NA,NA,989,NA
"344",2008,2,12,"XE","ONT","COS",-7,-6,789,NA
"345",2008,2,28,"XE","EWR","IAD",55,55,213,NA
"346",2008,2,6,"WN","SAT","PHX",21,12,843,NA
"347",2008,2,6,"WN","MCO","ORF",-1,-13,655,NA
"348",2008,2,27,"AS","SJC","SEA",42,44,696,NA
"349",2008,2,27,"OH","CLT","CVG",8,8,335,NA
"350",2008,2,29,"DL","LGA","BOS",-2,-24,185,NA
"351",2008,2,4,"YV","IAD","CLT",-7,-13,321,NA
"352",2008,2,6,"MQ","ORD","BDL",NA,NA,783,NA
"353",2008,2,29,"US","CLT","IAH",62,43,913,NA
"354",2008,2,20,"OO","XNA","ORD",-7,-23,522,NA
"355",2008,2,14,"WN","MHT","BWI",8,-11,377,NA
"356",2008,2,14,"US","TPA","CLT",-11,-6,508,NA
"357",2008,2,22,"AS","PDX","SFO",4,11,550,NA
"358",2008,2,23,"WN","PHX","LAS",-1,6,256,NA
"359",2008,2,27,"OH","LGA","RDU",-8,-14,431,NA
"360",2008,2,23,"US","RSW","CLT",2,-8,600,NA
"361",2008,2,10,"OO","SBA","LAX",-11,-20,89,NA
"362",2008,2,6,"US","CLT","ORD",NA,NA,599,NA
"363",2008,2,24,"AA","ORD","DTW",3,11,235,NA
"364",2008,2,11,"AA","DFW","MIA",3,5,1121,NA
"365",2008,2,7,"FL","ATL","MIA",19,23,595,NA
"366",2008,2,13,"OO","PDX","SEA",-6,-4,129,NA
"367",2008,2,19,"UA","DEN","BUR",-8,-17,850,NA
"368",2008,2,21,"AA","MCO","SJU",6,3,1189,NA
"369",2008,2,23,"WN","TUS","MDW",-5,-23,1440,NA
"370",2008,2,3,"9E","SWF","DTW",-1,-3,479,NA
"371",2008,2,7,"WN","SAN","PHX",1,11,304,NA
"372",2008,2,17,"9E","DCA","IND",-6,-33,499,NA
"373",2008,2,26,"WN","LAS","CLE",-4,NA,1825,NA
"374",2008,2,12,"MQ","CMH","ORD",-6,70,296,NA
"375",2008,2,12,"AA","COS","DFW",-2,-11,592,NA
"376",2008,2,25,"XE","LAX","SFO",20,10,337,NA
"377",2008,2,21,"WN","PHX","SJC",-3,-7,622,NA
"378",2008,2,23,"WN","SEA","PHX",0,-8,1107,NA
"379",2008,2,1,"MQ","CLT","MIA",138,129,650,NA
"380",2008,2,25,"UA","CLE","ORD",-4,-11,316,NA
"381",2008,2,7,"YV","ORF","CLT",-5,-5,290,NA
"382",2008,2,20,"9E","OKC","DTW",0,9,900,NA
