"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"3274",2008,1,17,"AQ","LIH",-9,-4,102,NA
"3275",2008,1,8,"9E","MEM",-2,11,342,NA
"3276",2008,1,11,"CO","IND",-8,-28,845,NA
"3277",2008,1,10,"DL","ATL",-6,-7,270,NA
"3278",2008,1,14,"US","CLT",0,-3,361,NA
"3279",2008,1,23,"WN","TPA",-1,-15,997,NA
"3280",2008,1,11,"DL","ATL",0,-5,406,NA
"3281",2008,1,24,"OO","BFL",-1,-6,534,NA
"3282",2008,1,21,"WN","MDW",6,5,842,NA
"3283",2008,1,6,"AA","JFK",6,10,1597,NA
"3284",2008,1,4,"NW","RDU",270,265,501,NA
"3285",2008,1,19,"WN","SMF",1,1,397,NA
"3286",2008,1,13,"US","CLT",6,-14,936,NA
"3287",2008,1,1,"F9","LAS",25,15,629,NA
"3288",2008,1,21,"OH","CMH",157,149,116,NA
"3289",2008,1,16,"UA","DEN",18,8,846,NA
"3290",2008,1,24,"AA","DFW",10,-1,1562,NA
"3291",2008,1,8,"MQ","SFO",NA,NA,372,NA
"3292",2008,1,30,"NW","MEM",-6,-14,381,NA
"3293",2008,1,21,"DL","SAN",-3,-13,1865,NA
"3294",2008,1,21,"WN","HOU",-5,3,239,NA
"3295",2008,1,24,"NW","LGA",26,24,501,NA
"3296",2008,1,30,"YV","CAK",-9,-18,344,NA
"3297",2008,1,7,"9E","TUL",72,51,790,NA
"3298",2008,1,8,"OH","CVG",0,-7,268,NA
"3299",2008,1,4,"XE","GPT",-10,-1,376,NA
"3300",2008,1,21,"CO","SAT",22,12,1569,NA
"3301",2008,1,14,"CO","FLL",-4,-3,965,NA
"3302",2008,1,26,"XE","EWR",-3,-16,160,NA
"3303",2008,1,7,"CO","PHX",-3,-6,1009,NA
"3304",2008,1,14,"WN","OAK",24,11,446,NA
"3305",2008,1,21,"AA","OMA",-5,-11,583,NA
"3306",2008,1,6,"MQ","FNT",0,-18,1003,NA
"3307",2008,1,28,"MQ","DFW",60,53,140,NA
"3308",2008,1,23,"YV","IAD",0,10,441,NA
"3309",2008,1,15,"XE","ABE",-6,-7,339,NA
"3310",2008,1,25,"AQ","HNL",-6,-10,102,NA
"3311",2008,1,23,"OH","EWR",-5,0,569,NA
"3312",2008,1,31,"WN","TUS",29,27,367,NA
"3313",2008,1,23,"B6","PIT",-2,-22,340,NA
"3314",2008,1,22,"AA","ORD",NA,NA,2072,NA
"3315",2008,1,16,"AA","DFW",40,28,1062,NA
"3316",2008,1,21,"AA","DFW",11,4,1302,NA
"3317",2008,1,5,"OO","DEN",-5,26,850,NA
"3318",2008,1,12,"DL","SLC",-4,-11,1589,NA
"3319",2008,1,1,"OO","ORD",29,34,462,NA
"3320",2008,1,28,"WN","PDX",-1,0,444,NA
"3321",2008,1,6,"WN","MCI",59,54,533,NA
"3322",2008,1,10,"WN","PHX",8,-13,1020,NA
"3323",2008,1,31,"WN","OAK",47,47,511,NA
"3324",2008,1,27,"WN","PDX",23,23,479,NA
"3325",2008,1,7,"OH","GSP",-5,7,610,NA
"3326",2008,1,2,"AA","DFW",-1,0,1471,NA
"3327",2008,1,4,"FL","MCO",-3,1,1072,NA
"3328",2008,1,27,"DL","ONT",-2,-16,558,NA
"3329",2008,1,1,"UA","ORD",68,59,733,NA
"3330",2008,1,28,"XE","CLE",-10,-15,403,NA
"3331",2008,1,28,"XE","LGB",-1,-17,283,NA
"3332",2008,1,7,"OO","SLC",-3,19,338,NA
"3333",2008,1,4,"OO","DEN",42,36,1083,NA
"3334",2008,1,1,"AA","STL",NA,NA,258,NA
"3335",2008,1,15,"WN","MDW",-1,-26,1521,NA
"3336",2008,1,5,"OH","FSD",-5,-7,701,NA
"3337",2008,1,23,"CO","EWR",1,24,1086,NA
"3338",2008,1,3,"WN","LAS",87,72,1521,NA
"3339",2008,1,27,"WN","DAL",50,45,296,NA
"3340",2008,1,16,"OH","CVG",-3,2,256,NA
"3341",2008,1,20,"WN","FLL",18,16,1093,NA
"3342",2008,1,12,"DL","SNA",-24,-5,588,NA
"3343",2008,1,22,"OO","SLC",29,37,532,NA
"3344",2008,1,26,"OH","JAX",-6,-18,614,NA
"3345",2008,1,3,"WN","BNA",17,9,1588,NA
"3346",2008,1,25,"WN","JAX",18,13,543,NA
"3347",2008,1,6,"UA","SMF",-3,-33,2358,NA
"3348",2008,1,1,"UA","LAS",-1,-8,236,NA
"3349",2008,1,29,"DL","MCI",153,153,692,NA
"3350",2008,1,5,"MQ","HPN",NA,NA,738,NA
"3351",2008,1,21,"XE","GSP",-4,22,838,NA
"3352",2008,1,19,"XE","SMF",-7,-10,1342,NA
"3353",2008,1,22,"US","LAX",5,-17,2136,NA
"3354",2008,1,1,"WN","LAS",-2,-14,345,NA
"3355",2008,1,15,"WN","BUR",-1,-1,223,NA
"3356",2008,1,19,"WN","PHX",2,1,338,NA
"3357",2008,1,27,"OH","SDF",0,-8,321,NA
"3358",2008,1,23,"AA","DFW",0,0,190,NA
"3359",2008,1,26,"WN","BWI",-2,-17,611,NA
"3360",2008,1,27,"AA","TPA",3,-2,204,NA
"3361",2008,1,21,"DL","FLL",-6,-21,1237,NA
"3362",2008,1,15,"CO","EWR",-4,-1,200,NA
"3363",2008,1,28,"MQ","ORD",108,105,475,NA
"3364",2008,1,5,"YV","PNS",0,-14,488,NA
"3365",2008,1,9,"AA","HNL",96,75,2556,NA
"3366",2008,1,7,"UA","SFO",2,8,2586,NA
"3367",2008,1,11,"MQ","ORD",5,5,299,NA
"3368",2008,1,28,"OO","AZO",0,-3,122,NA
"3369",2008,1,24,"NW","LGA",-4,-13,963,NA
"3370",2008,1,29,"AS","SFO",0,23,679,NA
"3371",2008,1,5,"US","CLT",12,1,1474,NA
"3372",2008,1,4,"WN","MCI",-1,3,405,NA
"3373",2008,1,29,"WN","DAL",4,-8,546,NA
"3374",2008,1,12,"OO","BUR",-11,-15,574,NA
"3375",2008,1,20,"MQ","IND",24,23,177,NA
"3376",2008,1,13,"OO","SLC",-14,6,422,NA
"3377",2008,1,20,"OO","RAP",117,134,300,NA
"3378",2008,1,26,"OH","EWR",-5,-14,569,NA
"3379",2008,1,29,"WN","MCI",-1,-4,313,NA
"3380",2008,1,6,"CO","EWR",21,11,2227,NA
"3381",2008,1,21,"EV","HPN",0,-17,780,NA
"3382",2008,1,31,"MQ","SAN",0,7,418,NA
"3383",2008,1,12,"WN","DEN",-5,-7,533,NA
"3384",2008,1,23,"FL","BWI",-3,9,842,NA
"3385",2008,1,4,"FL","PNS",2,-2,272,NA
"3386",2008,1,31,"WN","PVD",-4,-6,1073,NA
"3387",2008,1,29,"EV","CID",0,3,694,NA
"3388",2008,1,9,"WN","PHX",0,-5,646,NA
"3389",2008,1,21,"WN","PHX",8,19,370,NA
"3390",2008,1,1,"YV","DEN",-1,7,230,NA
"3391",2008,1,16,"DL","ATL",-3,-25,745,NA
"3392",2008,1,16,"US","LAS",-1,-13,258,NA
"3393",2008,1,9,"UA","ORD",-7,-13,473,NA
"3394",2008,1,1,"UA","SFO",-2,NA,1846,NA
"3395",2008,1,26,"DL","MIA",-4,-15,595,NA
"3396",2008,1,18,"DL","ATL",-7,0,692,NA
"3397",2008,1,14,"EV","ATL",0,-2,551,NA
"3398",2008,1,14,"9E","MEM",11,-6,634,NA
"3399",2008,1,21,"DL","BDL",-6,-6,1133,NA
"3400",2008,1,9,"WN","SMF",-1,-14,1442,NA
"3401",2008,1,8,"DL","ATL",-6,20,946,NA
"3402",2008,1,28,"WN","ONT",-3,-4,334,NA
"3403",2008,1,21,"US","PHX",7,1,256,NA
"3404",2008,1,30,"OH","LEX",-10,17,303,NA
"3405",2008,1,18,"US","ANC",-11,-28,2304,NA
"3406",2008,1,27,"EV","ATL",24,18,554,NA
"3407",2008,1,5,"YV","PHX",90,NA,387,NA
"3408",2008,1,21,"UA","ORD",11,13,1739,NA
"3409",2008,1,11,"WN","BWI",23,17,377,NA
"3410",2008,1,25,"DL","SAN",49,12,1891,NA
"3411",2008,1,24,"OO","CLD",-1,-3,86,NA
"3412",2008,1,30,"AA","MIA",-1,-8,595,NA
"3413",2008,1,31,"OO","COS",-6,-4,833,NA
"3414",2008,1,12,"DL","LAX",4,-7,1946,NA
"3415",2008,1,3,"US","LAX",-2,-7,370,NA
"3416",2008,1,13,"CO","LAS",-8,-4,1222,NA
"3417",2008,1,22,"OO","SLC",67,75,599,NA
"3418",2008,1,14,"EV","JAN",-10,-22,341,NA
"3419",2008,1,2,"MQ","DFW",64,63,281,NA
"3420",2008,1,6,"WN","LAS",42,41,866,NA
"3421",2008,1,28,"AA","SJC",45,42,342,NA
"3422",2008,1,4,"CO","IAH",98,111,1635,NA
"3423",2008,1,4,"OH","CVG",10,14,756,NA
"3424",2008,1,13,"XE","COS",-2,-14,809,NA
"3425",2008,1,30,"WN","SJC",11,6,334,NA
"3426",2008,1,11,"CO","BOS",-3,-9,1597,NA
"3427",2008,1,4,"MQ","DFW",-3,-12,103,NA
"3428",2008,1,25,"XE","MTJ",-9,-2,926,NA
"3429",2008,1,23,"9E","DTW",0,17,166,NA
"3430",2008,1,1,"WN","MDW",58,61,777,NA
"3431",2008,1,4,"B6","JFK",2,-18,187,NA
"3432",2008,1,30,"OO","MLI",-17,-5,752,NA
"3433",2008,1,17,"UA","ORD",0,10,1515,NA
"3434",2008,1,27,"OO","ORD",-7,-13,137,NA
"3435",2008,1,12,"AS","SAN",-2,-3,933,NA
"3436",2008,1,15,"HA","KOA",-8,-6,163,NA
"3437",2008,1,23,"UA","ORD",106,100,783,NA
"3438",2008,1,30,"AS","LAX",35,47,954,NA
"3439",2008,1,7,"XE","MEM",-3,-11,469,NA
"3440",2008,1,20,"UA","DEN",66,57,495,NA
"3441",2008,1,6,"DL","ATL",-5,-19,425,NA
"3442",2008,1,1,"UA","IAD",-3,14,758,NA
"3443",2008,1,23,"AS","PDX",-13,0,859,NA
"3444",2008,1,27,"FL","CAK",-9,18,528,NA
"3445",2008,1,22,"WN","BOI",-1,2,520,NA
"3446",2008,1,2,"NW","MSP",-1,-3,197,NA
"3447",2008,1,8,"MQ","ORD",43,51,794,NA
"3448",2008,1,15,"OO","SLC",-9,-16,387,NA
"3449",2008,1,24,"XE","EWR",-4,-7,550,NA
"3450",2008,1,13,"HA","LIH",-7,-12,102,NA
"3451",2008,1,14,"WN","MCI",1,-10,1048,NA
"3452",2008,1,9,"WN","MCI",-3,-9,1363,NA
"3453",2008,1,29,"MQ","ORD",50,62,416,NA
"3454",2008,1,4,"US","ORF",-8,-18,290,NA
"3455",2008,1,6,"F9","DEN",44,52,853,NA
"3456",2008,1,23,"AA","ORD",137,149,1437,NA
"3457",2008,1,18,"WN","DAL",21,23,239,NA
"3458",2008,1,24,"NW","ABQ",-11,-24,981,NA
"3459",2008,1,20,"MQ","CID",-5,-5,196,NA
"3460",2008,1,8,"WN","BWI",3,2,588,NA
"3461",2008,1,1,"MQ","DFW",12,11,190,NA
"3462",2008,1,24,"OO","SFO",53,62,158,NA
"3463",2008,1,27,"UA","DEN",1,15,602,NA
"3464",2008,1,29,"XE","IAH",0,25,744,NA
"3465",2008,1,31,"OO","IYK",1,-8,123,NA
"3466",2008,1,23,"MQ","CMH",21,12,296,NA
"3467",2008,1,16,"AA","DCA",0,10,920,NA
"3468",2008,1,3,"OO","SGF",-8,-18,438,NA
"3469",2008,1,28,"OO","MRY",117,114,77,NA
"3470",2008,1,17,"YV","CLT",28,28,256,NA
"3471",2008,1,1,"XE","IAH",-3,5,395,NA
"3472",2008,1,26,"US","BOS",-9,-33,280,NA
"3473",2008,1,16,"UA","LAX",-1,2,337,NA
"3474",2008,1,9,"WN","OKC",0,-6,833,NA
"3475",2008,1,26,"AA","DFW",-2,-6,551,NA
"3476",2008,1,12,"US","CLT",-6,NA,2077,NA
"3477",2008,1,4,"NW","DTW",-2,-6,235,NA
"3478",2008,1,2,"UA","BUR",-2,-9,326,NA
"3479",2008,1,27,"FL","MCO",-5,37,403,NA
"3480",2008,1,6,"9E","MSP",-2,-11,574,NA
"3481",2008,1,31,"OO","MKE",60,101,297,NA
"3482",2008,1,25,"WN","MDW",0,-7,271,NA
"3483",2008,1,8,"EV","PNS",0,5,272,NA
"3484",2008,1,9,"OH","CVG",0,-31,879,NA
"3485",2008,1,28,"YV","TUS",0,-12,110,NA
"3486",2008,1,6,"AS","SEA",-7,-5,978,NA
"3487",2008,1,14,"FL","BWI",4,15,842,NA
"3488",2008,1,1,"WN","RDU",23,22,534,NA
"3489",2008,1,17,"HA","KOA",NA,NA,163,NA
"3490",2008,1,19,"AA","LAS",-2,-8,1055,NA
"3491",2008,1,20,"WN","PDX",-1,-12,569,NA
"3492",2008,1,14,"MQ","SDF",15,41,286,NA
"3493",2008,1,10,"DL","BWI",-7,-17,430,NA
"3494",2008,1,16,"OH","ATL",NA,NA,665,NA
"3495",2008,1,22,"AA","LAX",135,139,1745,NA
"3496",2008,1,9,"OO","BOI",-1,-3,1437,NA
"3497",2008,1,15,"WN","TPA",3,-9,1204,NA
"3498",2008,1,13,"WN","LAX",1,-9,308,NA
"3499",2008,1,2,"OO","MKE",-1,4,331,NA
"3500",2008,1,26,"FL","MSP",-6,2,906,NA
"3501",2008,1,1,"YV","DEN",-2,-9,120,NA
"3502",2008,1,28,"MQ","LSE",-7,-8,215,NA
"3503",2008,1,24,"OO","SAT",24,25,1086,NA
"3504",2008,1,18,"AA","SEA",7,8,1660,NA
"3505",2008,1,10,"9E","DTW",-3,2,296,NA
"3506",2008,1,26,"WN","MCO",2,6,828,NA
"3507",2008,1,6,"DL","LAX",68,63,1946,NA
"3508",2008,1,2,"AA","DFW",17,6,1217,NA
"3509",2008,1,30,"AA","IAD",-2,-14,1571,NA
"3510",2008,1,25,"FL","HPN",-1,-6,1098,NA
"3511",2008,1,15,"AA","DFW",-7,-26,1213,NA
"3512",2008,1,23,"DL","TPA",-9,0,406,NA
"3513",2008,1,23,"EV","BHM",-8,-9,134,NA
"3514",2008,1,21,"WN","TPA",-3,-13,197,NA
"3515",2008,1,8,"UA","LAX",-1,4,1745,NA
"3516",2008,1,1,"OO","MKE",3,-2,641,NA
"3517",2008,1,11,"WN","SDF",1,0,727,NA
"3518",2008,1,29,"NW","LAS",-9,-6,1750,NA
"3519",2008,1,7,"AA","SNA",-6,-17,1205,NA
"3520",2008,1,9,"MQ","MLI",6,-4,139,NA
"3521",2008,1,11,"UA","GRR",-5,-6,137,NA
"3522",2008,1,22,"MQ","DFW",NA,NA,228,NA
"3523",2008,1,31,"OO","SFO",NA,NA,329,NA
"3524",2008,1,16,"FL","ATL",NA,NA,576,NA
"3525",2008,1,17,"US","PHX",0,-1,646,NA
"3526",2008,1,11,"WN","BNA",3,6,852,NA
"3527",2008,1,9,"XE","CLE",-5,-15,314,NA
"3528",2008,1,11,"XE","IAH",-9,3,809,NA
"3529",2008,1,4,"9E","DTW",-1,-2,331,NA
"3530",2008,1,30,"UA","ORD",15,20,837,NA
"3531",2008,1,25,"WN","BWI",-1,-24,883,NA
"3532",2008,1,1,"WN","LAX",4,4,714,NA
"3533",2008,1,31,"HA","HNL",-5,-7,102,NA
"3534",2008,1,26,"MQ","ORD",7,31,577,NA
"3535",2008,1,7,"WN","MCO",-2,-18,1040,NA
"3536",2008,1,2,"9E","MSP",13,31,783,NA
"3537",2008,1,26,"UA","DCA",-6,-16,612,NA
"3538",2008,1,17,"MQ","LGA",18,32,658,NA
"3539",2008,1,5,"DL","ATL",-4,-11,403,NA
"3540",2008,1,24,"MQ","MEM",1,14,963,NA
"3541",2008,1,2,"US","BWI",0,-11,361,NA
"3542",2008,1,8,"US","MCO",-10,-19,861,NA
"3543",2008,1,20,"NW","IND",20,28,1591,NA
"3544",2008,1,29,"US","CLT",-11,-21,650,NA
"3545",2008,1,17,"WN","HOU",27,21,239,NA
"3546",2008,1,18,"EV","CRW",8,15,363,NA
"3547",2008,1,15,"YV","ILM",0,3,185,NA
"3548",2008,1,31,"YV","CHS",267,303,760,NA
"3549",2008,1,6,"OO","SAN",7,4,109,NA
"3550",2008,1,25,"WN","PHL",2,-7,267,NA
"3551",2008,1,26,"CO","ATL",-8,-4,689,NA
"3552",2008,1,31,"AA","PHL",NA,NA,678,NA
"3553",2008,1,2,"US","LAS",19,7,1515,NA
"3554",2008,1,26,"US","SJU",-3,-3,1674,NA
"3555",2008,1,11,"CO","PHL",-2,-8,1324,NA
"3556",2008,1,30,"DL","ATL",0,34,1587,NA
"3557",2008,1,16,"OO","IAH",-9,-20,1195,NA
"3558",2008,1,29,"FL","MDW",-5,-5,989,NA
"3559",2008,1,29,"UA","ORD",-2,23,888,NA
"3560",2008,1,2,"UA","HNL",-1,14,4244,NA
"3561",2008,1,21,"US","JAX",12,19,329,NA
"3562",2008,1,15,"F9","SFO",45,47,967,NA
"3563",2008,1,27,"WN","OKC",60,52,419,NA
"3564",2008,1,4,"UA","OMA",-8,-14,416,NA
"3565",2008,1,13,"US","SJU",31,27,1474,NA
"3566",2008,1,18,"NW","EWR",-4,-7,1008,NA
"3567",2008,1,21,"WN","CMH",-2,-8,338,NA
"3568",2008,1,3,"OH","GSP",-2,-6,449,NA
"3569",2008,1,7,"US","MSY",-4,17,1088,NA
"3570",2008,1,8,"WN","BWI",0,-16,611,NA
"3571",2008,1,18,"EV","MLB",-7,-17,443,NA
"3572",2008,1,7,"DL","CVG",-1,-7,932,NA
"3573",2008,1,24,"AA","PHL",NA,NA,1302,NA
"3574",2008,1,17,"B6","PBI",-2,28,1024,NA
"3575",2008,1,7,"AA","SFO",12,5,2586,NA
"3576",2008,1,17,"MQ","DFW",16,-1,693,NA
"3577",2008,1,3,"WN","ABQ",4,-6,580,NA
"3578",2008,1,15,"WN","LAS",16,4,1069,NA
"3579",2008,1,25,"CO","IAH",0,11,689,NA
"3580",2008,1,10,"MQ","LGA",-2,-14,1147,NA
"3581",2008,1,3,"WN","LAX",22,12,390,NA
"3582",2008,1,26,"AA","LAS",2,-5,1055,NA
"3583",2008,1,15,"DL","GEG",-9,-18,546,NA
"3584",2008,1,29,"NW","SAT",-4,61,625,NA
"3585",2008,1,30,"NW","MSP",-3,-20,1276,NA
"3586",2008,1,18,"EV","ATL",-3,6,500,NA
"3587",2008,1,4,"WN","SAT",-6,-7,496,NA
"3588",2008,1,28,"AA","JFK",-7,-23,1391,NA
"3589",2008,1,17,"WN","MDW",12,15,162,NA
"3590",2008,1,16,"DL","SFO",-5,9,2036,NA
"3591",2008,1,10,"9E","DTW",15,24,505,NA
"3592",2008,1,12,"UA","FLL",-3,16,901,NA
"3593",2008,1,31,"AA","MSP",154,183,334,NA
"3594",2008,1,5,"WN","LAX",2,13,370,NA
"3595",2008,1,30,"WN","MCO",-4,-4,1040,NA
"3596",2008,1,7,"WN","LAS",0,-5,236,NA
"3597",2008,1,9,"EV","ATL",-8,-4,273,NA
"3598",2008,1,24,"OO","SFO",62,58,316,NA
"3599",2008,1,24,"WN","MCO",22,5,655,NA
"3600",2008,1,30,"WN","SJC",0,0,334,NA
"3601",2008,1,17,"CO","EWR",-1,15,745,NA
"3602",2008,1,18,"OO","RDU",5,13,689,NA
"3603",2008,1,28,"MQ","XNA",-4,-9,522,NA
"3604",2008,1,28,"OO","BIS",-7,7,517,NA
"3605",2008,1,12,"AS","SFO",-12,-14,679,NA
"3606",2008,1,8,"AA","DFW",-6,-1,432,NA
"3607",2008,1,8,"WN","LIT",-1,-2,296,NA
"3608",2008,1,5,"XE","IAH",20,22,1043,NA
"3609",2008,1,9,"NW","MSP",-3,-10,144,NA
"3610",2008,1,22,"OH","RDU",70,84,426,NA
"3611",2008,1,24,"XE","SHV",7,3,192,NA
"3612",2008,1,3,"NW","GRB",1,5,288,NA
"3613",2008,1,12,"YV","KOA",-4,3,163,NA
"3614",2008,1,28,"WN","SJC",-2,-12,189,NA
"3615",2008,1,27,"OH","CVG",-1,-7,505,NA
"3616",2008,1,13,"XE","COS",-1,8,809,NA
"3617",2008,1,4,"MQ","STL",-5,-7,892,NA
"3618",2008,1,20,"YV","ORD",81,81,666,NA
"3619",2008,1,9,"EV","SHV",-3,4,551,NA
"3620",2008,1,30,"WN","BOI",-5,-7,399,NA
"3621",2008,1,14,"UA","IAD",0,1,224,NA
"3622",2008,1,5,"AA","LGA",158,143,1097,NA
"3623",2008,1,7,"US","FLL",40,30,631,NA
"3624",2008,1,16,"AA","DFW",-3,-14,1235,NA
"3625",2008,1,21,"OO","RFD",-3,28,829,NA
"3626",2008,1,4,"NW","ALB",11,49,488,NA
"3627",2008,1,1,"WN","BNA",61,56,616,NA
"3628",2008,1,29,"DL","ATL",0,15,692,NA
"3629",2008,1,28,"MQ","CMI",-4,-2,135,NA
"3630",2008,1,31,"UA","DEN",-1,6,1709,NA
"3631",2008,1,31,"CO","EWR",-8,11,719,NA
"3632",2008,1,24,"WN","MDW",7,3,251,NA
"3633",2008,1,15,"NW","MSP",0,13,1536,NA
"3634",2008,1,3,"OH","BOS",0,-7,468,NA
"3635",2008,1,4,"AQ","HNL",NA,NA,102,NA
"3636",2008,1,7,"US","CLT",-1,-15,631,NA
"3637",2008,1,17,"DL","JFK",-4,-29,2421,NA
"3638",2008,1,19,"WN","IND",-7,-30,1591,NA
"3639",2008,1,20,"NW","FAR",-1,-7,223,NA
"3640",2008,1,25,"OO","SLC",1,3,347,NA
"3641",2008,1,10,"WN","ONT",-1,4,390,NA
"3642",2008,1,27,"OH","CVG",-1,-4,98,NA
"3643",2008,1,6,"YV","ORD",210,208,179,NA
"3644",2008,1,6,"US","LAS",1,0,256,NA
"3645",2008,1,13,"DL","PHL",-10,-8,665,NA
"3646",2008,1,3,"XE","ONT",0,-8,1196,NA
"3647",2008,1,21,"AA","PBI",9,13,1103,NA
"3648",2008,1,26,"WN","OAK",0,-11,407,NA
"3649",2008,1,2,"MQ","DFW",9,9,987,NA
"3650",2008,1,5,"WN","ELP",2,-3,562,NA
"3651",2008,1,21,"OO","RDM",109,111,526,NA
"3652",2008,1,7,"XE","IAH",2,2,1208,NA
"3653",2008,1,26,"9E","DTW",47,61,331,NA
"3654",2008,1,24,"XE","JAX",-1,10,817,NA
"3655",2008,1,3,"CO","MSY",-3,7,305,NA
"3656",2008,1,7,"AA","DFW",-4,-5,190,NA
"3657",2008,1,16,"AA","LAS",-1,-14,1055,NA
"3658",2008,1,8,"DL","ATL",18,44,332,NA
"3659",2008,1,3,"OH","PBI",55,67,892,NA
"3660",2008,1,8,"YV","SBN",34,61,84,NA
"3661",2008,1,3,"MQ","RDU",-4,-10,431,NA
"3662",2008,1,16,"CO","SFO",-5,-4,1635,NA
"3663",2008,1,25,"WN","PHL",1,-13,668,NA
"3664",2008,1,14,"UA","DEN",9,5,1024,NA
"3665",2008,1,8,"DL","CVG",116,114,1900,NA
"3666",2008,1,15,"WN","GEG",-2,-9,224,NA
"3667",2008,1,17,"OO","PIT",40,41,431,NA
"3668",2008,1,11,"CO","ABQ",96,74,1805,NA
"3669",2008,1,31,"WN","SJC",1,-13,696,NA
"3670",2008,1,30,"FL","ATL",23,21,761,NA
"3671",2008,1,5,"FL","MDW",-3,0,349,NA
"3672",2008,1,8,"UA","PHX",-7,16,651,NA
"3673",2008,1,3,"AQ","LIH",-2,2,102,NA
"3674",2008,1,5,"DL","GEG",-2,80,546,NA
"3675",2008,1,19,"XE","BWI",-3,-8,314,NA
"3676",2008,1,8,"NW","MSP",-2,3,297,NA
"3677",2008,1,17,"US","BDL",34,37,313,NA
"3678",2008,1,21,"B6","BOS",3,1,1237,NA
"3679",2008,1,29,"FL","MCO",-6,-2,1310,NA
"3680",2008,1,2,"XE","MYR",30,46,550,NA
"3681",2008,1,1,"UA","LAX",17,13,2288,NA
"3682",2008,1,25,"OO","LAX",26,23,292,NA
"3683",2008,1,21,"UA","SFO",1,-20,2447,NA
"3684",2008,1,21,"UA","ORD",3,31,1745,NA
"3685",2008,1,4,"EV","GTR",2,-4,241,NA
"3686",2008,1,24,"F9","DCA",-4,-11,1476,NA
"3687",2008,1,20,"NW","ATL",80,77,332,NA
"3688",2008,1,15,"DL","JFK",-3,-20,2454,NA
"3689",2008,1,11,"FL","ATL",-5,-10,403,NA
"3690",2008,1,23,"OH","DTW",-5,-8,229,NA
"3691",2008,1,6,"NW","BDL",0,3,1050,NA
"3692",2008,1,28,"YV","PHX",0,-1,507,NA
"3693",2008,1,2,"CO","PHX",-4,23,2133,NA
"3694",2008,1,3,"WN","ALB",-1,-32,1073,NA
"3695",2008,1,28,"AA","ELP",-2,-9,551,NA
"3696",2008,1,10,"DL","LGA",-8,-22,950,NA
"3697",2008,1,11,"FL","ATL",19,12,761,NA
"3698",2008,1,3,"AA","LAX",13,6,1745,NA
"3699",2008,1,9,"OO","RNO",100,86,192,NA
"3700",2008,1,8,"US","PDX",43,30,1009,NA
"3701",2008,1,7,"MQ","BOS",-8,-23,185,NA
"3702",2008,1,2,"US","DCA",0,-1,1979,NA
"3703",2008,1,31,"UA","DEN",-6,-3,472,NA
"3704",2008,1,24,"WN","ONT",-1,4,334,NA
"3705",2008,1,26,"EV","ATL",14,4,516,NA
"3706",2008,1,14,"WN","CRP",-4,-12,187,NA
"3707",2008,1,5,"DL","SLC",-1,-11,1589,NA
"3708",2008,1,25,"UA","DEN",-2,-18,1709,NA
"3709",2008,1,19,"AQ","OGG",-8,-7,100,NA
"3710",2008,1,14,"AS","PDX",-4,-21,1009,NA
"3711",2008,1,24,"FL","ATL",4,-2,515,NA
"3712",2008,1,2,"B6","LGB",10,12,353,NA
"3713",2008,1,23,"AA","IAH",21,35,224,NA
"3714",2008,1,29,"UA","DEN",-2,-4,835,NA
"3715",2008,1,30,"OH","DTW",-10,-10,229,NA
"3716",2008,1,1,"FL","RDU",91,101,356,NA
"3717",2008,1,3,"YV","DTW",140,123,500,NA
"3718",2008,1,12,"OO","PIT",-7,8,431,NA
"3719",2008,1,12,"OO","COS",-6,5,73,NA
"3720",2008,1,25,"XE","JAN",-2,10,351,NA
"3721",2008,1,13,"XE","IAH",0,-17,1190,NA
"3722",2008,1,7,"FL","ATL",-4,-6,761,NA
"3723",2008,1,17,"NW","LAS",-8,11,1591,NA
"3724",2008,1,22,"9E","DTW",-5,-7,750,NA
"3725",2008,1,19,"DL","MCO",-4,-1,403,NA
"3726",2008,1,2,"UA","BOS",84,79,1754,NA
"3727",2008,1,21,"AS","SEA",-5,-20,605,NA
"3728",2008,1,2,"US","BOS",-11,-23,2381,NA
"3729",2008,1,3,"AA","DFW",47,47,468,NA
"3730",2008,1,12,"WN","IND",-5,-2,828,NA
"3731",2008,1,15,"MQ","BNA",-2,-11,409,NA
"3732",2008,1,14,"CO","IAH",-5,-18,965,NA
"3733",2008,1,3,"OH","JAX",-3,-9,834,NA
"3734",2008,1,31,"FL","MCO",-8,-17,1066,NA
"3735",2008,1,27,"OH","STL",21,19,307,NA
"3736",2008,1,12,"WN","FLL",2,7,197,NA
"3737",2008,1,19,"OO","SAT",40,36,706,NA
"3738",2008,1,3,"OO","LAX",5,3,1211,NA
"3739",2008,1,25,"F9","SLC",4,-3,390,NA
"3740",2008,1,9,"OO","FAT",106,123,158,NA
"3741",2008,1,6,"AA","MIA",6,8,1501,NA
"3742",2008,1,2,"AA","IAH",64,49,964,NA
"3743",2008,1,5,"AA","DFW",-1,12,328,NA
"3744",2008,1,17,"FL","BWI",128,146,925,NA
"3745",2008,1,27,"UA","DEN",31,85,967,NA
"3746",2008,1,23,"OH","JFK",0,-12,425,NA
"3747",2008,1,16,"B6","ROC",4,20,264,NA
"3748",2008,1,25,"NW","MKE",-2,6,297,NA
"3749",2008,1,24,"WN","MCO",12,3,828,NA
